"Name","Location","Type"
"_ZN11mm_internal16mdct_shift_rightEiPiS0_","71000bfd60","Function"
"mdct_unroll_lap","71000bfd90","Function"
"_ZN11mm_internal15mdct_unroll_lapEiiiiPiS0_PKiS2_Psiii","71000bfd90","Function"
"_VDBG_dump","71000c0120","Function"
"_ZN11mm_internal10_VDBG_dumpEv","71000c0120","Function"
"_VDBG_malloc","71000c01b0","Function"
"_ZN11mm_internal12_VDBG_mallocEPvlPcl","71000c01b0","Function"
"_VDBG_free","71000c03d0","Function"
"_ZN11mm_internal10_VDBG_freeEPvPcl","71000c03d0","Function"
"res_clear_info","71000c04d0","Function"
"_ZN11mm_internal14res_clear_infoEPNS_19vorbis_info_residueE","71000c04d0","Function"
"res_unpack","71000c0520","Function"
"_ZN11mm_internal10res_unpackEPNS_19vorbis_info_residueEPNS_11vorbis_infoEPNS_14oggpack_bufferE","71000c0520","Function"
"res_inverse","71000c09d0","Function"
"_ZN11mm_internal11res_inverseEPNS_16vorbis_dsp_stateEPNS_19vorbis_info_residueEPPiS4_i","71000c09d0","Function"
"vorbis_comment_init","71000c1330","Function"
"_ZN11mm_internal19vorbis_comment_initEPNS_14vorbis_commentE","71000c1330","Function"
"vorbis_comment_query","71000c1340","Function"
"_ZN11mm_internal20vorbis_comment_queryEPNS_14vorbis_commentEPci","71000c1340","Function"
"vorbis_comment_query_count","71000c1470","Function"
"_ZN11mm_internal26vorbis_comment_query_countEPNS_14vorbis_commentEPc","71000c1470","Function"
"vorbis_comment_clear","71000c1580","Function"
"_ZN11mm_internal20vorbis_comment_clearEPNS_14vorbis_commentE","71000c1580","Function"
"vorbis_info_blocksize","71000c1600","Function"
"_ZN11mm_internal21vorbis_info_blocksizeEPNS_11vorbis_infoEi","71000c1600","Function"
"vorbis_info_init","71000c1620","Function"
"_ZN11mm_internal16vorbis_info_initEPNS_11vorbis_infoE","71000c1620","Function"
"vorbis_info_clear","71000c1660","Function"
"_ZN11mm_internal17vorbis_info_clearEPNS_11vorbis_infoE","71000c1660","Function"
"_vorbis_unpack_info","71000c17f0","Function"
"_ZN11mm_internal19_vorbis_unpack_infoEPNS_11vorbis_infoEPNS_14oggpack_bufferE","71000c17f0","Function"
"_vorbis_unpack_comment","71000c1970","Function"
"_ZN11mm_internal22_vorbis_unpack_commentEPNS_14vorbis_commentEPNS_14oggpack_bufferE","71000c1970","Function"
"_vorbis_unpack_books","71000c1b60","Function"
"_ZN11mm_internal20_vorbis_unpack_booksEPNS_11vorbis_infoEPNS_14oggpack_bufferE","71000c1b60","Function"
"vorbis_dsp_headerin","71000c1f00","Function"
"_ZN11mm_internal19vorbis_dsp_headerinEPNS_11vorbis_infoEPNS_14vorbis_commentEPNS_10ogg_packetE","71000c1f00","Function"
"silk_A2NLSF","71000c2050","Function"
"silk_CNG_Reset","71000c30e0","Function"
"silk_CNG","71000c3170","Function"
"silk_HP_variable_cutoff","71000c37f0","Function"
"silk_LPC_analysis_filter","71000c3960","Function"
"silk_LPC_inverse_pred_gain","71000c3af0","Function"
"FUN_71000c3bc0","71000c3bc0","Function"
"silk_LPC_inverse_pred_gain_Q24","71000c3e20","Function"
"silk_LP_variable_cutoff","71000c3e80","Function"
"silk_LTP_analysis_filter_FIX","71000c4090","Function"
"silk_LTP_scale_ctrl_FIX","71000c41a0","Function"
"silk_NLSF2A","71000c4210","Function"
"silk_NLSF_VQ","71000c4b10","Function"
"silk_NLSF_VQ_weights_laroia","71000c4bc0","Function"
"silk_NLSF_decode","71000c4cb0","Function"
"silk_NLSF_del_dec_quant","71000c4eb0","Function"
"silk_NLSF_encode","71000c5570","Function"
"silk_NLSF_stabilize","71000c5a90","Function"
"silk_NLSF_unpack","71000c6140","Function"
"silk_NSQ_c","71000c61e0","Function"
"silk_NSQ_del_dec_c","71000c7170","Function"
"silk_PLC_Reset","71000c8fb0","Function"
"silk_PLC","71000c8fe0","Function"
"silk_PLC_glue_frames","71000c9b10","Function"
"silk_VAD_Init","71000c9d00","Function"
"silk_VAD_GetSA_Q8_c","71000c9d80","Function"
"silk_VQ_WMat_EC_c","71000ca950","Function"
"silk_ana_filt_bank_1","71000cab40","Function"
"tonality_analysis_init","71000cac20","Function"
"tonality_analysis_reset","71000cac40","Function"
"tonality_get_info","71000cac50","Function"
"run_analysis","71000cae20","Function"
"silk_apply_sine_window","71000cce20","Function"
"silk_autocorr","71000ccf30","Function"
"hysteresis_decision","71000ccf80","Function"
"celt_lcg_rand","71000cd010","Function"
"compute_band_energies","71000cd030","Function"
"normalise_bands","71000cd2e0","Function"
"denormalise_bands","71000cd450","Function"
"anti_collapse","71000cd610","Function"
"spreading_decision","71000cdb10","Function"
"haar1","71000cdde0","Function"
"quant_all_bands","71000cde80","Function"
"FUN_71000ce610","71000ce610","Function"
"FUN_71000cf520","71000cf520","Function"
"FUN_71000cfc90","71000cfc90","Function"
"FUN_71000d0310","71000d0310","Function"
"silk_biquad_alt","71000d0bf0","Function"
"silk_burg_modified_c","71000d0d10","Function"
"silk_bwexpander","71000d20a0","Function"
"silk_bwexpander_32","71000d2110","Function"
"resampling_factor","71000d2170","Function"
"comb_filter","71000d21f0","Function"
"init_caps","71000d2580","Function"
"opus_strerror","71000d25f0","Function"
"opus_get_version_string","71000d2620","Function"
"celt_decoder_get_size","71000d2630","Function"
"celt_decoder_init","71000d2680","Function"
"celt_decode_with_ec","71000d2760","Function"
"FUN_71000d5380","71000d5380","Function"
"FUN_71000d57c0","71000d57c0","Function"
"opus_custom_decoder_ctl","71000d5cd0","Function"
"switchD","71000d5d58","Instruction Label"
"caseD_2717","71000d5d5c","Instruction Label"
"switchD","71000d5db8","Instruction Label"
"caseD_fbb","71000d5dbc","Instruction Label"
"caseD_2718","71000d5df8","Instruction Label"
"caseD_271a","71000d5e38","Instruction Label"
"caseD_271c","71000d5e80","Instruction Label"
"caseD_271f","71000d5ecc","Instruction Label"
"caseD_2720","71000d5f08","Instruction Label"
"caseD_2719","71000d5f3c","Instruction Label"
"caseD_271b","71000d5f3c","Instruction Label"
"caseD_271d","71000d5f3c","Instruction Label"
"caseD_271e","71000d5f3c","Instruction Label"
"caseD_fbd","71000d5f3c","Instruction Label"
"caseD_fbe","71000d5f3c","Instruction Label"
"caseD_fc0","71000d5f3c","Instruction Label"
"caseD_fbc","71000d5f44","Instruction Label"
"caseD_fbf","71000d5ff8","Instruction Label"
"caseD_fc1","71000d602c","Instruction Label"
"celt_encoder_get_size","71000d6140","Function"
"celt_encoder_init","71000d6190","Function"
"celt_preemphasis","71000d6290","Function"
"celt_encode_with_ec","71000d6400","Function"
"FUN_71000dc6a0","71000dc6a0","Function"
"opus_custom_encoder_ctl","71000dc950","Function"
"switchD","71000dc9d4","Instruction Label"
"caseD_fa2","71000dc9d8","Instruction Label"
"caseD_27","71000dca34","Instruction Label"
"switchD","71000dca54","Instruction Label"
"caseD_2712","71000dca58","Instruction Label"
"caseD_fa6","71000dcaa4","Instruction Label"
"caseD_faa","71000dcad8","Instruction Label"
"caseD_fae","71000dcb14","Instruction Label"
"caseD_fb4","71000dcb50","Instruction Label"
"caseD_fbc","71000dcb84","Instruction Label"
"caseD_fbf","71000dcc50","Instruction Label"
"caseD_fc4","71000dcc8c","Instruction Label"
"caseD_fc5","71000dcccc","Instruction Label"
"caseD_fc8","71000dcd04","Instruction Label"
"caseD_fa3","71000dcd38","Instruction Label"
"caseD_fa4","71000dcd38","Instruction Label"
"caseD_fa5","71000dcd38","Instruction Label"
"caseD_fa7","71000dcd38","Instruction Label"
"caseD_fa8","71000dcd38","Instruction Label"
"caseD_fa9","71000dcd38","Instruction Label"
"caseD_fab","71000dcd38","Instruction Label"
"caseD_fac","71000dcd38","Instruction Label"
"caseD_fad","71000dcd38","Instruction Label"
"caseD_faf","71000dcd38","Instruction Label"
"caseD_fb0","71000dcd38","Instruction Label"
"caseD_fb1","71000dcd38","Instruction Label"
"caseD_fb2","71000dcd38","Instruction Label"
"caseD_fb3","71000dcd38","Instruction Label"
"caseD_fb5","71000dcd38","Instruction Label"
"caseD_fb6","71000dcd38","Instruction Label"
"caseD_fb7","71000dcd38","Instruction Label"
"caseD_fb8","71000dcd38","Instruction Label"
"caseD_fb9","71000dcd38","Instruction Label"
"caseD_fba","71000dcd38","Instruction Label"
"caseD_fbb","71000dcd38","Instruction Label"
"caseD_fbd","71000dcd38","Instruction Label"
"caseD_fbe","71000dcd38","Instruction Label"
"caseD_fc0","71000dcd38","Instruction Label"
"caseD_fc1","71000dcd38","Instruction Label"
"caseD_fc2","71000dcd38","Instruction Label"
"caseD_fc3","71000dcd38","Instruction Label"
"caseD_fc6","71000dcd38","Instruction Label"
"caseD_fc7","71000dcd38","Instruction Label"
"caseD_2713","71000dcd38","Instruction Label"
"caseD_2714","71000dcd38","Instruction Label"
"caseD_2715","71000dcd38","Instruction Label"
"caseD_2716","71000dcd38","Instruction Label"
"caseD_2717","71000dcd38","Instruction Label"
"caseD_2719","71000dcd38","Instruction Label"
"caseD_271b","71000dcd38","Instruction Label"
"caseD_271d","71000dcd38","Instruction Label"
"caseD_271e","71000dcd38","Instruction Label"
"caseD_2721","71000dcd38","Instruction Label"
"caseD_2722","71000dcd38","Instruction Label"
"caseD_2723","71000dcd38","Instruction Label"
"caseD_2724","71000dcd38","Instruction Label"
"caseD_2725","71000dcd38","Instruction Label"
"caseD_2727","71000dcd38","Instruction Label"
"caseD_2729","71000dcd38","Instruction Label"
"caseD_2718","71000dcd40","Instruction Label"
"caseD_271a","71000dcd80","Instruction Label"
"caseD_271c","71000dcdc8","Instruction Label"
"caseD_271f","71000dce14","Instruction Label"
"caseD_2720","71000dce50","Instruction Label"
"caseD_2726","71000dce84","Instruction Label"
"caseD_2728","71000dced4","Instruction Label"
"caseD_272a","71000dcf08","Instruction Label"
"_celt_lpc","71000dd0b0","Function"
"celt_fir_c","71000dd2f0","Function"
"FUN_71000dd810","71000dd810","Function"
"celt_iir","71000dda10","Function"
"_celt_autocorr","71000ddfa0","Function"
"check_control_input","71000de480","Function"
"silk_encode_signs","71000de670","Function"
"silk_decode_signs","71000de920","Function"
"silk_control_SNR","71000decd0","Function"
"silk_control_audio_bandwidth","71000dee00","Function"
"silk_control_encoder","71000def70","Function"
"FUN_71000df5c0","71000df5c0","Function"
"silk_corrVector_FIX","71000df750","Function"
"silk_corrMatrix_FIX","71000df8e0","Function"
"encode_pulses","71000dfe70","Function"
"decode_pulses","71000dff60","Function"
"silk_Get_Decoder_Size","71000e0160","Function"
"silk_InitDecoder","71000e0170","Function"
"silk_Decode","71000e01b0","Function"
"silk_decode_core","71000e0f50","Function"
"silk_decode_frame","71000e1a60","Function"
"silk_decode_indices","71000e1c50","Function"
"silk_decode_parameters","71000e2010","Function"
"silk_decode_pitch","71000e2260","Function"
"silk_decode_pulses","71000e2340","Function"
"silk_decoder_set_fs","71000e2780","Function"
"silk_Get_Encoder_Size","71000e2930","Function"
"silk_InitEncoder","71000e2940","Function"
"silk_Encode","71000e2a50","Function"
"silk_encode_do_VAD_FIX","71000e3fb0","Function"
"silk_encode_frame_FIX","71000e4050","Function"
"silk_encode_indices","71000e4b30","Function"
"silk_encode_pulses","71000e4ef0","Function"
"ec_tell_frac","71000e5ab0","Function"
"ec_dec_init","71000e5b00","Function"
"ec_decode","71000e5c20","Function"
"ec_decode_bin","71000e5c50","Function"
"ec_dec_update","71000e5c80","Function"
"ec_dec_bit_logp","71000e5d50","Function"
"ec_dec_icdf","71000e5e00","Function"
"ec_dec_uint","71000e5eb0","Function"
"ec_dec_bits","71000e6100","Function"
"ec_enc_init","71000e61a0","Function"
"ec_encode","71000e61d0","Function"
"ec_encode_bin","71000e6320","Function"
"ec_enc_bit_logp","71000e6470","Function"
"ec_enc_icdf","71000e65a0","Function"
"ec_enc_uint","71000e6700","Function"
"ec_enc_bits","71000e6830","Function"
"ec_enc_patch_initial_bits","71000e68e0","Function"
"ec_enc_shrink","71000e6970","Function"
"ec_enc_done","71000e69b0","Function"
"silk_find_LPC_FIX","71000e6ff0","Function"
"silk_find_LTP_FIX","71000e7590","Function"
"silk_fit_LTP","71000e8170","Function"
"silk_find_pitch_lags_FIX","71000e8240","Function"
"silk_find_pred_coefs_FIX","71000e8620","Function"
"silk_gains_quant","71000e8b50","Function"
"silk_gains_dequant","71000e8d00","Function"
"silk_gains_ID","71000e8e00","Function"
"silk_init_decoder","71000e8e80","Function"
"silk_init_encoder","71000e8ed0","Function"
"silk_inner_prod_aligned_scale","71000e8f20","Function"
"silk_interpolate","71000e8fc0","Function"
"silk_k2a","71000e9000","Function"
"silk_k2a_Q16","71000e9150","Function"
"opus_fft_impl","71000e9290","Function"
"switchD","71000e9370","Instruction Label"
"caseD_2","71000e9374","Instruction Label"
"caseD_3","71000e9464","Instruction Label"
"caseD_4","71000e95c8","Instruction Label"
"caseD_5","71000e9664","Instruction Label"
"opus_fft_c","71000e9b90","Function"
"opus_ifft_c","71000e9c10","Function"
"ec_laplace_encode","71000e9cd0","Function"
"ec_laplace_decode","71000e9dc0","Function"
"silk_lin2log","71000e9eb0","Function"
"silk_log2lin","71000e9f10","Function"
"isqrt32","71000e9f80","Function"
"frac_div32","71000e9fd0","Function"
"celt_rcp","71000ea140","Function"
"celt_rsqrt_norm","71000ea1f0","Function"
"celt_sqrt","71000ea270","Function"
"celt_cos_norm","71000ea340","Function"
"clt_mdct_forward_c","71000ea450","Function"
"clt_mdct_backward_c","71000ea910","Function"
"mlp_process","71000eabd0","Function"
"opus_custom_mode_create","71000eaec0","Function"
"silk_noise_shape_analysis_FIX","71000eaf30","Function"
"opus_pcm_soft_clip","71000ec9c0","Function"
"encode_size","71000ece30","Function"
"opus_packet_get_samples_per_frame","71000ece60","Function"
"opus_packet_parse_impl","71000ecf10","Function"
"opus_packet_parse","71000ed580","Function"
"opus_decoder_alloc_get_size","71000ed5a0","Function"
"opus_decoder_get_size","71000ed5b0","Function"
"opus_decoder_init","71000ed640","Function"
"opus_decoder_create","71000ed7e0","Function"
"opus_decode_native","71000ed920","Function"
"FUN_71000edcd0","71000edcd0","Function"
"opus_packet_get_bandwidth","71000eec30","Function"
"opus_packet_get_nb_channels","71000eec80","Function"
"opus_decode_float","71000eeca0","Function"
"opus_decoder_get_nb_samples","71000eee80","Function"
"opus_decode","71000eef20","Function"
"opus_decoder_ctl","71000eefd0","Function"
"switchD","71000ef050","Instruction Label"
"caseD_fa9","71000ef054","Instruction Label"
"caseD_faa","71000ef08c","Instruction Label"
"caseD_fab","71000ef08c","Instruction Label"
"caseD_fac","71000ef08c","Instruction Label"
"caseD_fad","71000ef08c","Instruction Label"
"caseD_fae","71000ef08c","Instruction Label"
"caseD_faf","71000ef08c","Instruction Label"
"caseD_fb0","71000ef08c","Instruction Label"
"caseD_fb1","71000ef08c","Instruction Label"
"caseD_fb2","71000ef08c","Instruction Label"
"caseD_fb3","71000ef08c","Instruction Label"
"caseD_fb4","71000ef08c","Instruction Label"
"caseD_fb5","71000ef08c","Instruction Label"
"caseD_fb6","71000ef08c","Instruction Label"
"caseD_fb7","71000ef08c","Instruction Label"
"caseD_fb8","71000ef08c","Instruction Label"
"caseD_fb9","71000ef08c","Instruction Label"
"caseD_fba","71000ef08c","Instruction Label"
"caseD_fbb","71000ef08c","Instruction Label"
"caseD_fbe","71000ef08c","Instruction Label"
"caseD_fc0","71000ef08c","Instruction Label"
"caseD_fc3","71000ef08c","Instruction Label"
"caseD_fc4","71000ef08c","Instruction Label"
"caseD_fc5","71000ef08c","Instruction Label"
"caseD_fc6","71000ef08c","Instruction Label"
"caseD_fc8","71000ef08c","Instruction Label"
"caseD_fc9","71000ef08c","Instruction Label"
"caseD_fca","71000ef08c","Instruction Label"
"caseD_fcb","71000ef08c","Instruction Label"
"caseD_fcc","71000ef08c","Instruction Label"
"caseD_fbc","71000ef09c","Instruction Label"
"caseD_fbd","71000ef0f8","Instruction Label"
"caseD_fbf","71000ef140","Instruction Label"
"caseD_fc1","71000ef188","Instruction Label"
"caseD_fc2","71000ef1e0","Instruction Label"
"caseD_fc7","71000ef22c","Instruction Label"
"caseD_fcd","71000ef274","Instruction Label"
"opus_decoder_destroy","71000ef380","Thunk Function"
"opus_packet_get_nb_frames","71000ef390","Function"
"opus_packet_get_nb_samples","71000ef3e0","Function"
"opus_encoder_alloc_get_size","71000ef480","Function"
"opus_encoder_get_size","71000ef4a0","Function"
"opus_encoder_init","71000ef530","Function"
"opus_encoder_create","71000ef800","Function"
"downmix_float","71000ef960","Function"
"downmix_int","71000efbb0","Function"
"frame_size_select","71000efdd0","Function"
"compute_frame_size","71000efec0","Function"
"compute_stereo_width","71000f13a0","Function"
"opus_encode_native","71000f1620","Function"
"FUN_71000f3e00","71000f3e00","Function"
"opus_encode_float","71000f4070","Function"
"opus_encode","71000f4230","Function"
"opus_encoder_ctl","71000f4330","Function"
"switchD","71000f43cc","Instruction Label"
"caseD_fa0","71000f43d0","Instruction Label"
"switchD","71000f4450","Instruction Label"
"caseD_2afa","71000f4454","Instruction Label"
"caseD_12","71000f4494","Instruction Label"
"caseD_2afb","71000f44e0","Instruction Label"
"caseD_2b0a","71000f451c","Instruction Label"
"caseD_2b0b","71000f455c","Instruction Label"
"caseD_2c","71000f4598","Instruction Label"
"caseD_fa1","71000f461c","Instruction Label"
"caseD_fa2","71000f4658","Instruction Label"
"caseD_fa3","71000f46a8","Instruction Label"
"caseD_fa4","71000f4728","Instruction Label"
"caseD_fa5","71000f4780","Instruction Label"
"caseD_fa6","71000f47bc","Instruction Label"
"caseD_fa7","71000f4804","Instruction Label"
"caseD_fa8","71000f4840","Instruction Label"
"caseD_fa9","71000f4890","Instruction Label"
"caseD_faa","71000f48cc","Instruction Label"
"caseD_fab","71000f4908","Instruction Label"
"caseD_fac","71000f4944","Instruction Label"
"caseD_fad","71000f4980","Instruction Label"
"caseD_fae","71000f49bc","Instruction Label"
"caseD_faf","71000f49f8","Instruction Label"
"caseD_fb0","71000f4a34","Instruction Label"
"caseD_fb1","71000f4a70","Instruction Label"
"caseD_fb4","71000f4aac","Instruction Label"
"caseD_fb5","71000f4ae8","Instruction Label"
"caseD_fb6","71000f4b24","Instruction Label"
"caseD_fb7","71000f4b64","Instruction Label"
"caseD_fb8","71000f4ba0","Instruction Label"
"caseD_fb9","71000f4be0","Instruction Label"
"caseD_fbb","71000f4c1c","Instruction Label"
"caseD_fbc","71000f4c7c","Instruction Label"
"caseD_fbd","71000f4d10","Instruction Label"
"caseD_fbf","71000f4d4c","Instruction Label"
"caseD_fc4","71000f4d88","Instruction Label"
"caseD_fc5","71000f4dc8","Instruction Label"
"caseD_fc8","71000f4e04","Instruction Label"
"caseD_fc9","71000f4e54","Instruction Label"
"caseD_fca","71000f4e90","Instruction Label"
"caseD_fcb","71000f4ecc","Instruction Label"
"caseD_fb2","71000f52d4","Instruction Label"
"caseD_fb3","71000f52d4","Instruction Label"
"caseD_fba","71000f52d4","Instruction Label"
"caseD_fbe","71000f52d4","Instruction Label"
"caseD_fc0","71000f52d4","Instruction Label"
"caseD_fc1","71000f52d4","Instruction Label"
"caseD_fc2","71000f52d4","Instruction Label"
"caseD_fc3","71000f52d4","Instruction Label"
"caseD_fc6","71000f52d4","Instruction Label"
"caseD_fc7","71000f52d4","Instruction Label"
"caseD_2afc","71000f52d4","Instruction Label"
